1,620965
1,399550
1,342595
1,269564
1,162196
1,024958
0,899390
0,830459
0,688828
0,700905
0,588441
0,557877
0,568312
0,618681
0,523709
0,518863
0,441010
0,498954
0,500576
0,485337
0,622926
0,455658
0,393980
0,365621
0,517099
0,439218
0,366704
0,382689
0,380841
0,535884
0,331057
0,523329
0,322021
0,358572
0,365629
0,401377
0,331362
0,300574
0,321290
0,374977
0,316013
0,295123
0,299841
0,389506
0,466616
0,672927
0,313102
0,333331
0,365651
0,312514
0,319010
0,319044
0,362834
