1,626530
1,399876
1,341166
1,267287
1,167659
1,036394
0,894355
0,793478
0,732625
0,899621
0,627896
0,618329
0,634877
0,562574
0,554209
0,569451
0,548322
0,533784
0,540968
0,433629
0,435755
0,463937
0,508468
0,398987
0,450168
0,414338
0,483579
0,468808
0,902975
0,412294
