1,619333
1,396438
1,335512
1,256774
1,149334
1,009188
0,872483
0,763489
0,719251
0,817086
0,586345
0,556327
0,556477
0,556687
0,516635
1,048551
0,472326
0,467013
0,507148
0,427115
0,424823
0,424940
0,554870
0,385909
0,393902
0,379833
0,388280
0,396988
1,082885
0,382096
